iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
SLV,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.7789233467479602,0.39499156590139145,,rising,False,mixed,both margins contribute
SLV,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.048417944436434,0.2915809370681002,,rising,False,mixed,both margins contribute
SLV,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,7.7285049245175905,0.8618731546934336,,rising,True,mixed,both margins contribute
SLV,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.8162946010135279,0.9420863766802128,84.91385091844535,falling,True,mixed,both margins contribute
SLV,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.9109467447973504,0.9362842902025222,76.09085652028354,falling,True,mixed,both margins contribute
SLV,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.018937630998471233,0.020057772067605662,,flat,False,mixed,both margins contribute
SPM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.10556884089030869,0.07362019258620738,656.5831117537417,falling,False,flat,total inequality barely moving
SPM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.31213880482314754,0.2672708246072441,222.06376453343265,falling,False,flat,total inequality barely moving
SPM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.8807577405881456,0.9007149944288043,,rising,True,flat,total inequality barely moving
SPM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.5581311229919033,0.056105854580099715,124.19074156701357,falling,False,flat,total inequality barely moving
SPM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-2.221086690353687,0.3575276703656409,31.207569860749924,falling,False,flat,total inequality barely moving
SPM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-2.940746291914379,0.44134248313305474,23.570451570941792,falling,False,flat,total inequality barely moving
SPM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.12388247328365908,0.02105538029290855,,rising,False,flat,total inequality barely moving
SPM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.29381995951290374,0.052494243142445565,,rising,False,flat,total inequality barely moving
SPM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,-2.1409543089950223,0.8301538155190732,32.375617622840025,falling,True,flat,total inequality barely moving
SPM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.45775281572049575,0.7617423765285242,151.42390319739323,falling,True,flat,total inequality barely moving
SPM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.496557677335541,0.7012060823108116,139.59046696836427,falling,True,flat,total inequality barely moving
SPM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.5729014547659099,0.8332802252803116,,rising,True,flat,total inequality barely moving
TTO,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.5327377063970116,0.9508249957449822,27.367507452873728,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-3.063109642613893,0.9601126660884037,22.628872663155825,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.2015511969743027,0.7888535369302623,57.68769423270521,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.629448403660403,0.6992555458333044,42.53876213587709,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.5703758529904714,0.4704617540742763,44.13893522623791,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
TTO,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.48159153048628983,0.14398799184386202,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
TTO,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.6574315718322924,0.774440001571529,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.994896728495753,0.8618267087425993,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.5407364524837194,0.5472446689657448,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.478060475764633,0.7896894398241319,46.89572530524268,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.7904201853755959,0.7059898645999177,38.71421838413513,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
TTO,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.10999501156986335,0.304522376104731,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
USA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.3646319889350385,0.5134923016919156,190.09500032742156,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.3115733625566238,0.25365667258605684,222.466765089386,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.254342926555455,0.9089278752216252,55.25978310121247,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.44528135891440324,0.21280712291457043,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.3374305923008762,0.15774642833211824,205.41918734561204,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.0457986005334736,0.7940236969737005,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.7284852693742125,0.48157916949279184,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.367805361724118,0.11927097706101043,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,3.0274676986755265,0.8751420266511208,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.15022162620245785,0.18276294740969692,461.4163739818471,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.04411530406078758,0.007763189044566487,1571.2170533945327,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
USA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.22598049115221674,0.5336425208127581,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
VCT,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.3076810653426815,0.030174764656285318,225.28106491959414,falling,False,disrupted,lit area shrinking
VCT,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.1390648867682356,0.15931906873000437,60.85229986559837,falling,False,disrupted,lit area shrinking
VCT,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.570926835059244,0.8529079203957031,26.96098430759009,falling,True,disrupted,lit area shrinking
VCT,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.2089829701952202,0.6708134245832957,57.33308058491672,falling,True,disrupted,lit area shrinking
VCT,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.5928943392748394,0.7041743408119484,43.51495033094904,falling,True,disrupted,lit area shrinking
VCT,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,1.7492618451029063,0.531006143175509,,rising,True,disrupted,lit area shrinking
VCT,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.1268731476037045,0.01173860841009677,546.3308774564575,falling,False,disrupted,lit area shrinking
VCT,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.26820481976810195,0.022537273549567128,,rising,False,disrupted,lit area shrinking
VCT,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,1.914162880528274,0.772677766180011,,rising,True,disrupted,lit area shrinking
VCT,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.13973631360150365,0.1268604570176499,496.039406432779,falling,False,disrupted,lit area shrinking
VCT,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.07069714226088895,0.0187866627453485,980.4458262288317,falling,False,disrupted,lit area shrinking
VCT,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.9760680062384345,0.8202696783063343,,rising,True,disrupted,lit area shrinking
VGB,total,Theil T over all land pixels - both margins together,full,1992,2022,31,0.008366943636708415,1.7475102009700093e-05,,flat,False,disrupted,lit area shrinking
VGB,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.0114690325619846,0.5717560414533766,34.45974903611078,falling,True,disrupted,lit area shrinking
VGB,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,3.0617273431186702,0.2866317667948551,,rising,False,disrupted,lit area shrinking
VGB,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.6443674955449681,0.1103956796789178,107.57016537181507,falling,False,disrupted,lit area shrinking
VGB,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.26886456574610496,0.02589548006695836,257.80532984569646,falling,False,disrupted,lit area shrinking
VGB,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,5.3190089735077155,0.3382628711807073,,rising,False,disrupted,lit area shrinking
VGB,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.1748357899928041,0.011637952436638538,396.4561149570542,falling,False,disrupted,lit area shrinking
VGB,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.1109539395092116,0.3018859933350966,,rising,False,disrupted,lit area shrinking
VGB,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.03792625516402637,5.461449589273776e-05,,flat,False,disrupted,lit area shrinking
VGB,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.44395225493551765,0.36403113569575674,,rising,False,disrupted,lit area shrinking
VGB,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.1037491333287625,0.09991968630450841,668.0992489484087,falling,False,disrupted,lit area shrinking
VGB,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,2.3557478848254174,0.6321099939054655,,rising,True,disrupted,lit area shrinking
VIR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.48025603510387893,0.4764441855315066,144.32867676717862,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
VIR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.6597967621700155,0.4193610315316236,105.05465020474534,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
VIR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.4851133216673709,0.7919463050181628,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
VIR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.6403197758468299,0.6871570694269115,108.25015979605668,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
VIR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.7177522540599773,0.5055974699392518,96.57192668349656,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
VIR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.6929259111331679,0.7821901745596762,100.03193262414095,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
VIR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.017381346866030125,0.11093291622180171,3987.8795694171604,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
VIR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,-0.0001823462776133568,7.313836627493941e-06,380126.86062595696,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
VIR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,-0.16900257293040652,0.8454357416926792,410.14001653417193,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
VIR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.3085655578432113,0.7863135980478884,224.63530453782792,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
VIR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.2205514534988176,0.4931876433922921,314.2791260560254,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
VIR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.14794860265526713,0.1680683614336718,468.5053918184259,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
